ticker,date,target
BLK,2021-05-12,1
JPM,2021-05-12,1
AAPL,2021-05-12,1
MU,2021-05-12,1
MA,2021-05-12,1
DXCM,2021-05-12,0
AMD,2021-05-12,0
WFC,2021-05-12,1
AMZN,2021-05-12,1
EBAY,2021-05-12,1
GS,2021-05-12,1
MDB,2021-05-13,1
MU,2021-05-13,1
NVDA,2021-05-13,1
SNOW,2021-05-13,1
JPM,2021-05-13,1
V,2021-05-13,1
AVGO,2021-05-13,1
TSLA,2021-05-13,1
MS,2021-05-13,1
AMAT,2021-05-13,1
BAC,2021-05-13,1
COST,2021-05-13,1
UNH,2021-05-13,1
AMD,2021-05-13,1
ENPH,2021-05-13,1
ISRG,2021-05-13,1
NOW,2021-05-13,1
AMZN,2021-05-13,1
QCOM,2021-05-13,1
EBAY,2021-05-13,1
MSFT,2021-05-13,1
FSLR,2021-05-13,1
NET,2021-05-13,1
GS,2021-05-13,1
INTC,2021-05-13,1
WMT,2021-05-13,1
META,2021-05-13,1
WFC,2021-05-13,1
AAPL,2021-05-13,1
DDOG,2021-05-13,1
CRM,2021-05-13,1
GOOGL,2021-05-13,1
BLK,2021-05-13,1
DXCM,2021-05-13,1
MA,2021-05-13,1
NFLX,2021-05-13,1
TGT,2021-05-13,1
SHOP,2021-05-13,1
PYPL,2021-05-13,1
ABNB,2021-05-13,1
PLTR,2021-05-13,1
NFLX,2021-05-14,0
MSFT,2021-05-14,0
SNOW,2021-05-14,1
COST,2021-05-14,0
CRM,2021-05-14,0
DXCM,2021-05-14,0
ISRG,2021-05-14,0
AMAT,2021-05-14,0
JPM,2021-05-14,1
QCOM,2021-05-14,0
PYPL,2021-05-14,0
MU,2021-05-14,1
MA,2021-05-14,0
NVDA,2021-05-14,0
AMZN,2021-05-14,1
FSLR,2021-05-14,0
AVGO,2021-05-14,0
AMD,2021-05-14,1
EBAY,2021-05-14,1
BLK,2021-05-14,0
AAPL,2021-05-14,0
WFC,2021-05-14,1
NET,2021-05-14,0
GS,2021-05-14,1
WMT,2021-05-14,0
ENPH,2021-05-14,0
META,2021-05-14,0
SHOP,2021-05-14,1
UNH,2021-05-14,0
TGT,2021-05-14,0
NOW,2021-05-14,0
BAC,2021-05-14,1
MS,2021-05-14,1
DDOG,2021-05-14,0
V,2021-05-14,0
GOOGL,2021-05-14,1
PLTR,2021-05-14,1
INTC,2021-05-14,0
ABNB,2021-05-14,0
MDB,2021-05-14,1
TSLA,2021-05-14,0
TSLA,2021-05-17,1
MA,2021-05-17,0
UNH,2021-05-17,1
WFC,2021-05-17,0
COST,2021-05-17,0
AMZN,2021-05-17,0
NVDA,2021-05-17,0
AAPL,2021-05-17,0
EBAY,2021-05-17,0
GS,2021-05-17,0
WMT,2021-05-17,1
DDOG,2021-05-17,1
PLTR,2021-05-17,1
GOOGL,2021-05-17,0
MS,2021-05-17,0
PYPL,2021-05-17,0
BAC,2021-05-17,0
MU,2021-05-17,0
QCOM,2021-05-17,0
ISRG,2021-05-17,0
CRM,2021-05-17,0
JPM,2021-05-17,0
SNOW,2021-05-17,1
AVGO,2021-05-17,0
FSLR,2021-05-17,1
AMD,2021-05-17,0
DXCM,2021-05-17,1
AMAT,2021-05-17,0
NFLX,2021-05-17,0
TGT,2021-05-17,0
NOW,2021-05-17,1
V,2021-05-17,0
INTC,2021-05-17,0
MDB,2021-05-17,1
ABNB,2021-05-17,1
BLK,2021-05-17,0
MSFT,2021-05-17,0
META,2021-05-17,0
SHOP,2021-05-17,1
NET,2021-05-17,1
ENPH,2021-05-17,1
PLTR,2021-05-18,0
PYPL,2021-05-18,1
ABNB,2021-05-18,1
TSLA,2021-05-18,0
INTC,2021-05-18,1
QCOM,2021-05-18,1
AMAT,2021-05-18,1
FSLR,2021-05-18,1
CRM,2021-05-18,1
COST,2021-05-18,0
AMD,2021-05-18,1
NOW,2021-05-18,1
BLK,2021-05-18,0
WFC,2021-05-18,0
V,2021-05-18,0
MU,2021-05-18,1
BAC,2021-05-18,0
META,2021-05-18,1
DDOG,2021-05-18,1
GS,2021-05-18,0
NFLX,2021-05-18,1
SHOP,2021-05-18,1
AAPL,2021-05-18,0
TGT,2021-05-18,1
MS,2021-05-18,0
MDB,2021-05-18,1
AMZN,2021-05-18,0
SNOW,2021-05-18,1
WMT,2021-05-18,1
DXCM,2021-05-18,1
GOOGL,2021-05-18,1
NVDA,2021-05-18,1
ENPH,2021-05-18,1
NET,2021-05-18,0
AVGO,2021-05-18,1
JPM,2021-05-18,0
EBAY,2021-05-18,0
MA,2021-05-18,0
ISRG,2021-05-18,1
UNH,2021-05-18,0
MSFT,2021-05-18,1
FSLR,2021-05-19,1
MDB,2021-05-19,1
INTC,2021-05-19,1
NVDA,2021-05-19,1
GOOGL,2021-05-19,1
ABNB,2021-05-19,0
DDOG,2021-05-19,1
MSFT,2021-05-19,1
BLK,2021-05-19,1
AMD,2021-05-19,1
META,2021-05-19,1
AVGO,2021-05-19,1
GS,2021-05-19,1
NET,2021-05-19,1
WMT,2021-05-19,1
WFC,2021-05-19,0
AAPL,2021-05-19,1
SHOP,2021-05-19,1
AMZN,2021-05-19,1
PLTR,2021-05-19,0
CRM,2021-05-19,1
EBAY,2021-05-19,0
JPM,2021-05-19,0
TSLA,2021-05-19,1
ENPH,2021-05-19,1
MA,2021-05-19,1
ISRG,2021-05-19,1
UNH,2021-05-19,0
QCOM,2021-05-19,1
V,2021-05-19,1
DXCM,2021-05-19,1
COST,2021-05-19,1
AMAT,2021-05-19,1
MU,2021-05-19,1
NFLX,2021-05-19,1
SNOW,2021-05-19,1
NOW,2021-05-19,1
MS,2021-05-19,1
TGT,2021-05-19,1
BAC,2021-05-19,0
PYPL,2021-05-19,1
GS,2021-05-20,1
NVDA,2021-05-20,1
GOOGL,2021-05-20,0
DDOG,2021-05-20,1
JPM,2021-05-20,1
NET,2021-05-20,1
WMT,2021-05-20,0
COST,2021-05-20,0
PYPL,2021-05-20,0
QCOM,2021-05-20,0
MS,2021-05-20,1
MU,2021-05-20,0
BAC,2021-05-20,1
ISRG,2021-05-20,0
PLTR,2021-05-20,1
MSFT,2021-05-20,0
NFLX,2021-05-20,0
NOW,2021-05-20,0
CRM,2021-05-20,0
V,2021-05-20,1
UNH,2021-05-20,1
INTC,2021-05-20,1
MDB,2021-05-20,0
ABNB,2021-05-20,0
SNOW,2021-05-20,1
AAPL,2021-05-20,0
SHOP,2021-05-20,1
AMZN,2021-05-20,0
MA,2021-05-20,0
WFC,2021-05-20,1
DXCM,2021-05-20,0
BLK,2021-05-20,1
ENPH,2021-05-20,1
TSLA,2021-05-20,0
AVGO,2021-05-20,0
AMD,2021-05-20,0
EBAY,2021-05-20,1
AMAT,2021-05-20,0
FSLR,2021-05-20,0
META,2021-05-20,0
TGT,2021-05-20,1
NFLX,2021-05-21,1
AMAT,2021-05-21,1
UNH,2021-05-21,0
NVDA,2021-05-21,1
MA,2021-05-21,1
ISRG,2021-05-21,1
JPM,2021-05-21,1
MSFT,2021-05-21,1
QCOM,2021-05-21,1
ENPH,2021-05-21,0
NOW,2021-05-21,1
MS,2021-05-21,1
FSLR,2021-05-21,0
AMD,2021-05-21,1
AVGO,2021-05-21,1
WMT,2021-05-21,1
BLK,2021-05-21,1
WFC,2021-05-21,1
BAC,2021-05-21,1
SHOP,2021-05-21,1
MDB,2021-05-21,1
DDOG,2021-05-21,1
INTC,2021-05-21,1
TGT,2021-05-21,1
PYPL,2021-05-21,1
SNOW,2021-05-21,1
GS,2021-05-21,1
CRM,2021-05-21,1
TSLA,2021-05-21,1
V,2021-05-21,1
ABNB,2021-05-21,1
META,2021-05-21,1
MU,2021-05-21,1
PLTR,2021-05-21,1
AMZN,2021-05-21,1
EBAY,2021-05-21,0
COST,2021-05-21,1
GOOGL,2021-05-21,1
DXCM,2021-05-21,1
NET,2021-05-21,1
AAPL,2021-05-21,1
MDB,2021-05-24,1
AMD,2021-05-24,1
AAPL,2021-05-24,0
SHOP,2021-05-24,0
V,2021-05-24,0
NET,2021-05-24,1
ABNB,2021-05-24,0
NVDA,2021-05-24,1
PLTR,2021-05-24,1
PYPL,2021-05-24,1
META,2021-05-24,1
JPM,2021-05-24,0
FSLR,2021-05-24,0
COST,2021-05-24,1
AMAT,2021-05-24,1
ISRG,2021-05-24,1
ENPH,2021-05-24,0
UNH,2021-05-24,1
GOOGL,2021-05-24,1
DDOG,2021-05-24,0
DXCM,2021-05-24,0
TSLA,2021-05-24,0
EBAY,2021-05-24,1
NFLX,2021-05-24,0
INTC,2021-05-24,0
GS,2021-05-24,0
MS,2021-05-24,0
SNOW,2021-05-24,0
BAC,2021-05-24,0
TGT,2021-05-24,0
WMT,2021-05-24,1
MU,2021-05-24,0
NOW,2021-05-24,1
QCOM,2021-05-24,1
MSFT,2021-05-24,1
WFC,2021-05-24,0
MA,2021-05-24,0
BLK,2021-05-24,1
AVGO,2021-05-24,1
CRM,2021-05-24,1
AMZN,2021-05-24,1
FSLR,2021-05-25,1
UNH,2021-05-25,1
ISRG,2021-05-25,0
GS,2021-05-25,1
AVGO,2021-05-25,1
NFLX,2021-05-25,1
TSLA,2021-05-25,1
NET,2021-05-25,1
CRM,2021-05-25,1
COST,2021-05-25,1
BLK,2021-05-25,1
EBAY,2021-05-25,1
SHOP,2021-05-25,0
META,2021-05-25,0
MS,2021-05-25,1
SNOW,2021-05-25,1
V,2021-05-25,0
AMAT,2021-05-25,0
NOW,2021-05-25,1
WFC,2021-05-25,1
INTC,2021-05-25,1
ABNB,2021-05-25,1
WMT,2021-05-25,0
MU,2021-05-25,1
MDB,2021-05-25,1
AMZN,2021-05-25,1
TGT,2021-05-25,1
AMD,2021-05-25,1
BAC,2021-05-25,1
AAPL,2021-05-25,0
MSFT,2021-05-25,0
DXCM,2021-05-25,1
PLTR,2021-05-25,1
MA,2021-05-25,0
PYPL,2021-05-25,1
DDOG,2021-05-25,1
ENPH,2021-05-25,1
QCOM,2021-05-25,0
GOOGL,2021-05-25,1
NVDA,2021-05-25,1
JPM,2021-05-25,0
PLTR,2021-05-26,1
MSFT,2021-05-26,0
AAPL,2021-05-26,0
WFC,2021-05-26,1
GOOGL,2021-05-26,0
META,2021-05-26,1
SHOP,2021-05-26,1
UNH,2021-05-26,0
EBAY,2021-05-26,0
FSLR,2021-05-26,0
SNOW,2021-05-26,1
BAC,2021-05-26,1
AMD,2021-05-26,1
TGT,2021-05-26,1
MDB,2021-05-26,0
MS,2021-05-26,1
MU,2021-05-26,1
WMT,2021-05-26,0
ISRG,2021-05-26,0
BLK,2021-05-26,0
QCOM,2021-05-26,1
ABNB,2021-05-26,1
INTC,2021-05-26,1
ENPH,2021-05-26,0
AMAT,2021-05-26,1
V,2021-05-26,0
MA,2021-05-26,0
AMZN,2021-05-26,0
NVDA,2021-05-26,0
NOW,2021-05-26,0
GS,2021-05-26,1
COST,2021-05-26,1
DDOG,2021-05-26,1
TSLA,2021-05-26,1
NFLX,2021-05-26,1
NET,2021-05-26,1
JPM,2021-05-26,1
AVGO,2021-05-26,1
CRM,2021-05-26,0
DXCM,2021-05-26,1
PYPL,2021-05-26,0
QCOM,2021-05-27,1
CRM,2021-05-27,1
MDB,2021-05-27,1
MS,2021-05-27,1
V,2021-05-27,1
PYPL,2021-05-27,1
MU,2021-05-27,1
DXCM,2021-05-27,1
INTC,2021-05-27,0
JPM,2021-05-27,0
WMT,2021-05-27,1
ISRG,2021-05-27,1
ENPH,2021-05-27,1
MSFT,2021-05-27,1
DDOG,2021-05-27,0
BLK,2021-05-27,1
TSLA,2021-05-27,0
ABNB,2021-05-27,0
NOW,2021-05-27,0
AMAT,2021-05-27,1
COST,2021-05-27,0
MA,2021-05-27,0
AMZN,2021-05-27,0
TGT,2021-05-27,0
AMD,2021-05-27,1
WFC,2021-05-27,0
SNOW,2021-05-27,0
SHOP,2021-05-27,1
PLTR,2021-05-27,1
AVGO,2021-05-27,1
NET,2021-05-27,0
EBAY,2021-05-27,1
AAPL,2021-05-27,0
UNH,2021-05-27,0
BAC,2021-05-27,0
NFLX,2021-05-27,0
GOOGL,2021-05-27,0
GS,2021-05-27,1
NVDA,2021-05-27,1
META,2021-05-27,0
FSLR,2021-05-27,0
AMAT,2021-05-28,1
DXCM,2021-05-28,0
GS,2021-05-28,1
WFC,2021-05-28,1
DDOG,2021-05-28,1
UNH,2021-05-28,0
EBAY,2021-05-28,1
GOOGL,2021-05-28,1
TGT,2021-05-28,1
TSLA,2021-05-28,0
AMZN,2021-05-28,0
WMT,2021-05-28,0
MU,2021-05-28,1
V,2021-05-28,0
MS,2021-05-28,1
BAC,2021-05-28,1
ENPH,2021-05-28,0
MA,2021-05-28,0
NFLX,2021-05-28,0
MSFT,2021-05-28,0
NOW,2021-05-28,0
SNOW,2021-05-28,1
AVGO,2021-05-28,0
NET,2021-05-28,1
MDB,2021-05-28,0
INTC,2021-05-28,0
BLK,2021-05-28,0
FSLR,2021-05-28,1
ABNB,2021-05-28,1
AMD,2021-05-28,1
COST,2021-05-28,0
CRM,2021-05-28,0
JPM,2021-05-28,1
NVDA,2021-05-28,1
PYPL,2021-05-28,0
QCOM,2021-05-28,0
META,2021-05-28,1
AAPL,2021-05-28,0
ISRG,2021-05-28,0
PLTR,2021-05-28,1
SHOP,2021-05-28,1
BLK,2021-06-01,1
TGT,2021-06-01,1
NET,2021-06-01,1
AVGO,2021-06-01,1
MS,2021-06-01,1
SHOP,2021-06-01,0
MDB,2021-06-01,0
AAPL,2021-06-01,1
SNOW,2021-06-01,1
FSLR,2021-06-01,1
AMD,2021-06-01,1
ENPH,2021-06-01,0
AMZN,2021-06-01,1
UNH,2021-06-01,0
V,2021-06-01,1
BAC,2021-06-01,1
META,2021-06-01,1
MSFT,2021-06-01,0
MA,2021-06-01,1
JPM,2021-06-01,1
COST,2021-06-01,1
CRM,2021-06-01,0
WFC,2021-06-01,0
GS,2021-06-01,1
AMAT,2021-06-01,1
PLTR,2021-06-01,1
PYPL,2021-06-01,1
DXCM,2021-06-01,1
TSLA,2021-06-01,0
MU,2021-06-01,1
EBAY,2021-06-01,1
WMT,2021-06-01,0
NOW,2021-06-01,0
QCOM,2021-06-01,1
NVDA,2021-06-01,1
ISRG,2021-06-01,0
DDOG,2021-06-01,0
GOOGL,2021-06-01,0
NFLX,2021-06-01,1
INTC,2021-06-01,1
ABNB,2021-06-01,1
META,2021-06-02,0
GOOGL,2021-06-02,0
DDOG,2021-06-02,0
DXCM,2021-06-02,1
UNH,2021-06-02,1
COST,2021-06-02,1
FSLR,2021-06-02,0
GS,2021-06-02,1
MSFT,2021-06-02,0
JPM,2021-06-02,1
PLTR,2021-06-02,0
TSLA,2021-06-02,0
AMZN,2021-06-02,0
ENPH,2021-06-02,0
TGT,2021-06-02,1
SHOP,2021-06-02,0
WFC,2021-06-02,0
NFLX,2021-06-02,0
CRM,2021-06-02,0
SNOW,2021-06-02,0
PYPL,2021-06-02,0
NOW,2021-06-02,0
AAPL,2021-06-02,0
WMT,2021-06-02,1
EBAY,2021-06-02,1
MS,2021-06-02,1
AMAT,2021-06-02,0
NET,2021-06-02,0
INTC,2021-06-02,0
MA,2021-06-02,0
MDB,2021-06-02,0
AMD,2021-06-02,0
MU,2021-06-02,0
ISRG,2021-06-02,0
AVGO,2021-06-02,0
NVDA,2021-06-02,1
QCOM,2021-06-02,0
BLK,2021-06-02,0
ABNB,2021-06-02,0
V,2021-06-02,0
BAC,2021-06-02,1
QCOM,2021-06-03,1
PLTR,2021-06-03,1
DDOG,2021-06-03,0
WMT,2021-06-03,1
MU,2021-06-03,1
TSLA,2021-06-03,1
AMZN,2021-06-03,1
GS,2021-06-03,1
ABNB,2021-06-03,1
NFLX,2021-06-03,1
INTC,2021-06-03,1
EBAY,2021-06-03,1
NOW,2021-06-03,1
BLK,2021-06-03,1
WFC,2021-06-03,1
AMAT,2021-06-03,1
GOOGL,2021-06-03,1
AAPL,2021-06-03,1
ISRG,2021-06-03,1
META,2021-06-03,1
MSFT,2021-06-03,1
BAC,2021-06-03,1
UNH,2021-06-03,0
NVDA,2021-06-03,1
V,2021-06-03,1
MDB,2021-06-03,1
AMD,2021-06-03,1
FSLR,2021-06-03,1
CRM,2021-06-03,1
AVGO,2021-06-03,1
SNOW,2021-06-03,1
MA,2021-06-03,1
JPM,2021-06-03,1
TGT,2021-06-03,1
MS,2021-06-03,1
COST,2021-06-03,1
DXCM,2021-06-03,1
NET,2021-06-03,1
PYPL,2021-06-03,1
ENPH,2021-06-03,1
SHOP,2021-06-03,1
GOOGL,2021-06-04,1
EBAY,2021-06-04,1
NVDA,2021-06-04,1
MU,2021-06-04,1
PYPL,2021-06-04,0
MSFT,2021-06-04,1
PLTR,2021-06-04,1
MS,2021-06-04,0
ENPH,2021-06-04,1
DXCM,2021-06-04,1
QCOM,2021-06-04,0
NET,2021-06-04,1
NOW,2021-06-04,0
MA,2021-06-04,0
AMD,2021-06-04,0
MDB,2021-06-04,0
BAC,2021-06-04,0
V,2021-06-04,1
DDOG,2021-06-04,1
JPM,2021-06-04,0
META,2021-06-04,1
BLK,2021-06-04,0
UNH,2021-06-04,0
FSLR,2021-06-04,0
TGT,2021-06-04,0
SHOP,2021-06-04,1
CRM,2021-06-04,1
ISRG,2021-06-04,0
INTC,2021-06-04,0
AMZN,2021-06-04,0
AAPL,2021-06-04,1
WFC,2021-06-04,1
ABNB,2021-06-04,0
NFLX,2021-06-04,0
AMAT,2021-06-04,0
TSLA,2021-06-04,1
SNOW,2021-06-04,1
GS,2021-06-04,0
AVGO,2021-06-04,0
COST,2021-06-04,0
WMT,2021-06-04,0
WMT,2021-06-07,0
NOW,2021-06-07,1
MS,2021-06-07,0
AMZN,2021-06-07,1
META,2021-06-07,0
QCOM,2021-06-07,1
NVDA,2021-06-07,0
MA,2021-06-07,1
MDB,2021-06-07,1
UNH,2021-06-07,1
ENPH,2021-06-07,1
DXCM,2021-06-07,1
SHOP,2021-06-07,1
AVGO,2021-06-07,0
SNOW,2021-06-07,0
NFLX,2021-06-07,0
WFC,2021-06-07,0
BLK,2021-06-07,0
AAPL,2021-06-07,1
GOOGL,2021-06-07,0
ISRG,2021-06-07,1
TSLA,2021-06-07,0
PLTR,2021-06-07,0
NET,2021-06-07,1
TGT,2021-06-07,1
BAC,2021-06-07,0
MU,2021-06-07,0
PYPL,2021-06-07,1
DDOG,2021-06-07,1
INTC,2021-06-07,0
COST,2021-06-07,0
V,2021-06-07,1
AMAT,2021-06-07,0
MSFT,2021-06-07,0
CRM,2021-06-07,0
FSLR,2021-06-07,1
JPM,2021-06-07,0
EBAY,2021-06-07,1
AMD,2021-06-07,0
GS,2021-06-07,0
ABNB,2021-06-07,0
NVDA,2021-06-08,0
TGT,2021-06-08,0
AMD,2021-06-08,0
PLTR,2021-06-08,0
MDB,2021-06-08,1
TSLA,2021-06-08,0
NFLX,2021-06-08,0
AMZN,2021-06-08,1
WFC,2021-06-08,0
DDOG,2021-06-08,0
NET,2021-06-08,1
UNH,2021-06-08,0
BAC,2021-06-08,0
SHOP,2021-06-08,0
JPM,2021-06-08,0
META,2021-06-08,0
PYPL,2021-06-08,1
ISRG,2021-06-08,1
SNOW,2021-06-08,0
MA,2021-06-08,0
ABNB,2021-06-08,0
AAPL,2021-06-08,1
COST,2021-06-08,1
NOW,2021-06-08,1
AMAT,2021-06-08,0
V,2021-06-08,1
FSLR,2021-06-08,1
MU,2021-06-08,0
INTC,2021-06-08,0
WMT,2021-06-08,0
CRM,2021-06-08,0
QCOM,2021-06-08,0
DXCM,2021-06-08,1
GS,2021-06-08,0
EBAY,2021-06-08,1
MS,2021-06-08,0
BLK,2021-06-08,0
ENPH,2021-06-08,0
MSFT,2021-06-08,1
AVGO,2021-06-08,1
GOOGL,2021-06-08,1
ENPH,2021-06-09,1
AMD,2021-06-09,1
MA,2021-06-09,1
PYPL,2021-06-09,1
AVGO,2021-06-09,1
DXCM,2021-06-09,1
META,2021-06-09,1
BAC,2021-06-09,0
MU,2021-06-09,1
INTC,2021-06-09,1
COST,2021-06-09,1
MSFT,2021-06-09,1
AMAT,2021-06-09,1
WMT,2021-06-09,1
V,2021-06-09,1
SHOP,2021-06-09,1
GS,2021-06-09,0
FSLR,2021-06-09,1
ABNB,2021-06-09,1
AAPL,2021-06-09,0
MS,2021-06-09,0
JPM,2021-06-09,0
ISRG,2021-06-09,1
EBAY,2021-06-09,1
MDB,2021-06-09,0
NOW,2021-06-09,1
NET,2021-06-09,1
SNOW,2021-06-09,1
UNH,2021-06-09,1
GOOGL,2021-06-09,1
TSLA,2021-06-09,1
NVDA,2021-06-09,1
NFLX,2021-06-09,1
AMZN,2021-06-09,1
QCOM,2021-06-09,1
PLTR,2021-06-09,0
TGT,2021-06-09,0
WFC,2021-06-09,0
BLK,2021-06-09,0
CRM,2021-06-09,1
DDOG,2021-06-09,1
CRM,2021-06-10,1
MA,2021-06-10,1
QCOM,2021-06-10,1
AMD,2021-06-10,0
WMT,2021-06-10,1
GS,2021-06-10,1
MDB,2021-06-10,1
TSLA,2021-06-10,0
NOW,2021-06-10,1
EBAY,2021-06-10,1
AMAT,2021-06-10,0
NFLX,2021-06-10,1
MSFT,2021-06-10,1
V,2021-06-10,1
SHOP,2021-06-10,1
AMZN,2021-06-10,0
JPM,2021-06-10,0
ISRG,2021-06-10,1
FSLR,2021-06-10,0
ABNB,2021-06-10,1
PLTR,2021-06-10,1
DDOG,2021-06-10,1
AAPL,2021-06-10,1
MS,2021-06-10,1
WFC,2021-06-10,1
COST,2021-06-10,0
GOOGL,2021-06-10,0
PYPL,2021-06-10,1
AVGO,2021-06-10,1
BAC,2021-06-10,1
MU,2021-06-10,1
TGT,2021-06-10,1
META,2021-06-10,0
NVDA,2021-06-10,1
NET,2021-06-10,1
DXCM,2021-06-10,1
ENPH,2021-06-10,1
UNH,2021-06-10,0
INTC,2021-06-10,1
SNOW,2021-06-10,0
BLK,2021-06-10,1
CRM,2021-06-11,1
GOOGL,2021-06-11,1
AAPL,2021-06-11,1
BAC,2021-06-11,0
ABNB,2021-06-11,1
META,2021-06-11,1
WMT,2021-06-11,0
PLTR,2021-06-11,1
MS,2021-06-11,0
ISRG,2021-06-11,1
MDB,2021-06-11,1
ENPH,2021-06-11,1
FSLR,2021-06-11,0
NET,2021-06-11,1
MU,2021-06-11,1
TSLA,2021-06-11,1
DDOG,2021-06-11,1
TGT,2021-06-11,1
EBAY,2021-06-11,0
UNH,2021-06-11,1
JPM,2021-06-11,0
INTC,2021-06-11,1
NOW,2021-06-11,1
GS,2021-06-11,0
AMD,2021-06-11,1
DXCM,2021-06-11,1
COST,2021-06-11,1
QCOM,2021-06-11,1
SNOW,2021-06-11,1
NVDA,2021-06-11,1
AMAT,2021-06-11,1
MSFT,2021-06-11,1
PYPL,2021-06-11,1
MA,2021-06-11,1
WFC,2021-06-11,0
V,2021-06-11,0
SHOP,2021-06-11,1
BLK,2021-06-11,0
AMZN,2021-06-11,1
AVGO,2021-06-11,1
NFLX,2021-06-11,1
UNH,2021-06-14,1
WMT,2021-06-14,0
GS,2021-06-14,0
QCOM,2021-06-14,0
JPM,2021-06-14,0
BLK,2021-06-14,1
PLTR,2021-06-14,0
SNOW,2021-06-14,0
SHOP,2021-06-14,1
NVDA,2021-06-14,0
CRM,2021-06-14,0
FSLR,2021-06-14,0
MU,2021-06-14,1
AMZN,2021-06-14,0
AVGO,2021-06-14,0
PYPL,2021-06-14,0
MA,2021-06-14,1
COST,2021-06-14,1
EBAY,2021-06-14,1
NOW,2021-06-14,0
GOOGL,2021-06-14,0
NFLX,2021-06-14,0
TSLA,2021-06-14,0
INTC,2021-06-14,0
DDOG,2021-06-14,0
WFC,2021-06-14,1
AAPL,2021-06-14,0
BAC,2021-06-14,1
ABNB,2021-06-14,1
META,2021-06-14,0
TGT,2021-06-14,0
ENPH,2021-06-14,0
NET,2021-06-14,0
AMD,2021-06-14,0
ISRG,2021-06-14,0
MSFT,2021-06-14,0
DXCM,2021-06-14,0
MDB,2021-06-14,0
MS,2021-06-14,0
AMAT,2021-06-14,0
V,2021-06-14,0
PYPL,2021-06-15,0
NET,2021-06-15,1
META,2021-06-15,0
TGT,2021-06-15,0
GOOGL,2021-06-15,0
SNOW,2021-06-15,0
INTC,2021-06-15,0
UNH,2021-06-15,0
TSLA,2021-06-15,1
DDOG,2021-06-15,1
AMZN,2021-06-15,1
NFLX,2021-06-15,1
PLTR,2021-06-15,1
WFC,2021-06-15,1
CRM,2021-06-15,0
ENPH,2021-06-15,1
BLK,2021-06-15,0
MU,2021-06-15,0
AVGO,2021-06-15,0
MSFT,2021-06-15,0
GS,2021-06-15,0
DXCM,2021-06-15,0
MS,2021-06-15,1
NVDA,2021-06-15,1
QCOM,2021-06-15,0
BAC,2021-06-15,1
ABNB,2021-06-15,0
AMAT,2021-06-15,0
NOW,2021-06-15,1
AMD,2021-06-15,0
FSLR,2021-06-15,1
JPM,2021-06-15,1
COST,2021-06-15,0
MA,2021-06-15,0
AAPL,2021-06-15,1
WMT,2021-06-15,0
MDB,2021-06-15,1
EBAY,2021-06-15,1
SHOP,2021-06-15,1
ISRG,2021-06-15,0
V,2021-06-15,0
PLTR,2021-06-16,1
COST,2021-06-16,1
ABNB,2021-06-16,1
AAPL,2021-06-16,1
AMZN,2021-06-16,1
DXCM,2021-06-16,1
V,2021-06-16,1
PYPL,2021-06-16,1
NVDA,2021-06-16,1
TSLA,2021-06-16,1
NFLX,2021-06-16,1
ENPH,2021-06-16,1
CRM,2021-06-16,1
BLK,2021-06-16,0
FSLR,2021-06-16,1
GS,2021-06-16,0
AVGO,2021-06-16,1
AMD,2021-06-16,1
MSFT,2021-06-16,1
JPM,2021-06-16,0
WMT,2021-06-16,1
MS,2021-06-16,0
BAC,2021-06-16,0
EBAY,2021-06-16,0
MU,2021-06-16,1
WFC,2021-06-16,0
DDOG,2021-06-16,1
MDB,2021-06-16,1
TGT,2021-06-16,0
SNOW,2021-06-16,1
GOOGL,2021-06-16,1
INTC,2021-06-16,0
AMAT,2021-06-16,1
META,2021-06-16,1
NOW,2021-06-16,1
UNH,2021-06-16,1
SHOP,2021-06-16,1
ISRG,2021-06-16,1
MA,2021-06-16,1
QCOM,2021-06-16,1
NET,2021-06-16,1
MSFT,2021-06-17,0
BLK,2021-06-17,0
GOOGL,2021-06-17,0
CRM,2021-06-17,0
NET,2021-06-17,1
FSLR,2021-06-17,0
ENPH,2021-06-17,1
AVGO,2021-06-17,0
SNOW,2021-06-17,1
INTC,2021-06-17,0
WMT,2021-06-17,0
ISRG,2021-06-17,0
JPM,2021-06-17,0
BAC,2021-06-17,0
AMAT,2021-06-17,0
EBAY,2021-06-17,0
MU,2021-06-17,0
GS,2021-06-17,0
AMD,2021-06-17,1
QCOM,2021-06-17,0
DXCM,2021-06-17,1
MA,2021-06-17,1
AAPL,2021-06-17,0
SHOP,2021-06-17,1
NFLX,2021-06-17,1
DDOG,2021-06-17,1
TGT,2021-06-17,0
MDB,2021-06-17,1
TSLA,2021-06-17,1
NVDA,2021-06-17,0
ABNB,2021-06-17,1
COST,2021-06-17,0
AMZN,2021-06-17,0
META,2021-06-17,0
V,2021-06-17,0
NOW,2021-06-17,1
WFC,2021-06-17,0
PYPL,2021-06-17,1
PLTR,2021-06-17,0
MS,2021-06-17,0
UNH,2021-06-17,0
NVDA,2021-06-18,0
QCOM,2021-06-18,1
JPM,2021-06-18,1
ISRG,2021-06-18,1
NET,2021-06-18,0
WMT,2021-06-18,1
GS,2021-06-18,1
MU,2021-06-18,1
WFC,2021-06-18,1
MS,2021-06-18,1
GOOGL,2021-06-18,1
DDOG,2021-06-18,0
PLTR,2021-06-18,1
ABNB,2021-06-18,0
SNOW,2021-06-18,0
TGT,2021-06-18,1
